url,name,sku,color,description,details,images1,images2,images3,images4,images5,category0,category1,image-flag
https://ppeci.com/index.php/products/detail/enhanced-cat-5-solid-24-awg-cable2,Enhanced Cat 5 Solid 24 AWG Cable,DCS-5E8YW-1000L,Yellow,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.
  Solid cable with pull cord inside and footage clearly marked on jacket.
  Packaged in 1000 ft. reelbox and tested to 350MHz
  NOTE: USE MODULAR PLUG PTS-03E88RG-50UL",Cat 5e Solid 4 Pair Conductor. 1000 ft./reel. Shielded  Yellow,http://ppeci.com/images/uploads/products/DCS-5E8YW1000L.jpg,,,,,Solid,Cat 5e,"['http://ppeci.com/images/uploads/products/DCS-5E8YW1000L.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8BK1000,Black,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Black",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Shielded (FTP) Cat 5e Cable,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8BK1000,Black,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Black",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Stranded,Cat 5e,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable1,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8BL1000,Blue,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Blue",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Shielded (FTP) Cat 5e Cable,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable1,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8BL1000,Blue,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Blue",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Stranded,Cat 5e,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable2,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8GN1000,Green,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Green",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Shielded (FTP) Cat 5e Cable,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable2,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8GN1000,Green,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Green",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Stranded,Cat 5e,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable3,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8GR1000,Gray,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Gray",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Shielded (FTP) Cat 5e Cable,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable3,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8GR1000,Gray,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Gray",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Stranded,Cat 5e,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable4,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8OR1000,Orange,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Orange",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Shielded (FTP) Cat 5e Cable,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable4,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8OR1000,Orange,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Orange",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Stranded,Cat 5e,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable5,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8RD1000,Red,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Red",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Shielded (FTP) Cat 5e Cable,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable5,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8RD1000,Red,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Red",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Stranded,Cat 5e,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable6,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8VL1000,Violet,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Violet",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Shielded (FTP) Cat 5e Cable,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable6,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8VL1000,Violet,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Violet",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Stranded,Cat 5e,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable7,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8YW1000,Yellow,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  Yellow",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Stranded,Cat 5e,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/enhanced-cat-5-stranded-26-awg-cable8,Enhanced Cat 5 Stranded 26 AWG Cable,DCS-5E8WH1000,White,"All cables are manufactured under ISO 9000 Standard.
  ETL Verified to EIA/TIA 568A TSB-40A Category 5.
  UL (USA) CMR, CSA (Canada), CMG FT4, Austel (Australia), and Fuji (Japan) Listed.","Cat 5e Stranded 4 Pair Conductor, 1000 ft./Reel. Shielded.  White",http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Stranded,Cat 5e,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/110-type-patch-plug-cat-5-patch-cord,110 Type Patch Plug Cat 5 Patch Cord,PPS-110P1S,,"Stranded 4 Pair Cable
Available Colors (CC): Beige (BG), Black (BK), Blue (BL), Green (GN), Gray (GR), Ivory (IV), Lime Green (LG), Orange (OR), Powder Blue (PB), Pink (PK), 
Red (RD), Translucent Clear (TC), Teal (TL), Violet (VL), Yellow (YW), White (WH).
Available Lengths (LL): Custom Lengths Available Upon Request.
PPS-110P1S-(LL)-(CC)",1 pr. 110/RJ45 Patch CordAssorted Lengths and Colors,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,110 Type Patch Plug Cat 5 Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/110-type-patch-plug-cat-5-patch-cord1,110 Type Patch Plug Cat 5 Patch Cord,PPS-110P2S,,"Stranded 4 Pair Cable
 Available Colors (CC): Beige (BG), Black (BK), Blue (BL), Green (GN), Gray (GR), Ivory (IV), Lime Green (LG), Orange (OR), Powder Blue (PB), Pink (PK),
 Red (RD), Translucent Clear (TC), Teal (TL), Violet (VL), Yellow (YW), White (WH).
 Available Lengths (LL): Custom Lengths Available Upon Request.
 PPS-110P2S-(LL)-(CC)",2 pr. 110/RJ45 Patch Cord Assorted Lengths and Colors,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,110 Type Patch Plug Cat 5 Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/110-type-patch-plug-cat-5-patch-cord2,110 Type Patch Plug Cat 5 Patch Cord,PPS-110P2D,,"Stranded 4 Pair Cable
 Available Colors (CC): Beige (BG), Black (BK), Blue (BL), Green (GN), Gray (GR), Ivory (IV), Lime Green (LG), Orange (OR), Powder Blue (PB), Pink (PK),
 Red (RD), Translucent Clear (TC), Teal (TL), Violet (VL), Yellow (YW), White (WH).
 Available Lengths (LL): Custom Lengths Available Upon Request.
 PPS-110P2D-(LL)-(CC)",2 pr. 110 Dual End Patch Cord Assorted Lengths and Colors,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,110 Type Patch Plug Cat 5 Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/110-type-patch-plug-cat-5-patch-cord3,110 Type Patch Plug Cat 5 Patch Cord,PPS-110P3S,,"Stranded 4 Pair Cable
 Available Colors (CC): Beige (BG), Black (BK), Blue (BL), Green (GN), Gray (GR), Ivory (IV), Lime Green (LG), Orange (OR), Powder Blue (PB), Pink (PK),
 Red (RD), Translucent Clear (TC), Teal (TL), Violet (VL), Yellow (YW), White (WH).
 Available Lengths (LL): Custom Lengths Available Upon Request.
 PPS-110P3S-(LL)-(CC)",3 pr. 110/RJ45 Patch Cord Assorted Lengths and Colors,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,110 Type Patch Plug Cat 5 Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/110-type-patch-plug-cat-5-patch-cord4,110 Type Patch Plug Cat 5 Patch Cord,PPS-110P3D,,"Stranded 4 Pair Cable
 Available Colors (CC): Beige (BG), Black (BK), Blue (BL), Green (GN), Gray (GR), Ivory (IV), Lime Green (LG), Orange (OR), Powder Blue (PB), Pink (PK),
 Red (RD), Translucent Clear (TC), Teal (TL), Violet (VL), Yellow (YW), White (WH).
 Available Lengths (LL): Custom Lengths Available Upon Request.
 PPS-110P3D-(LL)-(CC)",3 pr. 110 Dual End Patch Cord Assorted Lengths and Colors,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,110 Type Patch Plug Cat 5 Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/110-type-patch-plug-cat-5-patch-cord5,110 Type Patch Plug Cat 5 Patch Cord,PPS-110P4S,,"Stranded 4 Pair Cable
 Available Colors (CC): Beige (BG), Black (BK), Blue (BL), Green (GN), Gray (GR), Ivory (IV), Lime Green (LG), Orange (OR), Powder Blue (PB), Pink (PK),
 Red (RD), Translucent Clear (TC), Teal (TL), Violet (VL), Yellow (YW), White (WH).
 Available Lengths (LL): Custom Lengths Available Upon Request.
 PPS-110P4S-(LL)-(CC)",4 pr. 110/RJ45 Patch Cord Assorted Lengths and Colors,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,110 Type Patch Plug Cat 5 Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/110-type-patch-plug-cat-5-patch-cord6,110 Type Patch Plug Cat 5 Patch Cord,PPS-110P4D,,"Stranded 4 Pair Cable
 Available Colors (CC): Beige (BG), Black (BK), Blue (BL), Green (GN), Gray (GR), Ivory (IV), Lime Green (LG), Orange (OR), Powder Blue (PB), Pink (PK),
 Red (RD), Translucent Clear (TC), Teal (TL), Violet (VL), Yellow (YW), White (WH).
 Available Lengths (LL): Custom Lengths Available Upon Request.
 PPS-110P4D-(LL)-(CC)",4 pr. 110 Dual End Patch Cord Assorted Lengths and Colors,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,110 Type Patch Plug Cat 5 Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/stranded-4-pair-cable-available-colors-cc-beige-bg-black-bk-blue-bl-green-g,"Stranded 4 Pair Cable  Available Colors (CC): Beige (BG), Black (BK), Blue (BL), Green (GN), Gray (G",PPS-110P1D,,"Stranded 4 Pair Cable
 Available Colors (CC): Beige (BG), Black (BK), Blue (BL), Green (GN), Gray (GR), Ivory (IV), Lime Green (LG), Orange (OR), Powder Blue (PB), Pink (PK),
 Red (RD), Translucent Clear (TC), Teal (TL), Violet (VL), Yellow (YW), White (WH).
 Available Lengths (LL): Custom Lengths Available Upon Request.
 PPS-110P1D-(LL)-(CC)",1 pr. 110 Dual End Patch Cord Assorted Lengths and Colors,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,110 Type Patch Plug Cat 5 Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5-flat-patch-cord,Cat 5 Flat Patch Cord,DC-558PF-03MB,,"Cat 5 Twisted Pair Cable
Flat, Great for tight enclosures
Molded Snagless Boots
White Jacket Color
50u” Gold Plated RJ45 Plugs",3 ft.,http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5-flat-patch-cord1,Cat 5 Flat Patch Cord,DC-558PF-05MB,,"Cat 5 Twisted Pair Cable
 Flat, Great for tight enclosures
 Molded Snagless Boots
 White Jacket Color
 50u” Gold Plated RJ45 Plugs",5 ft.,http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5-flat-patch-cord2,Cat 5 Flat Patch Cord,DC-558PF-07MB,,"Cat 5 Twisted Pair Cable
 Flat, Great for tight enclosures
 Molded Snagless Boots
 White Jacket Color
 50u” Gold Plated RJ45 Plugs",7 ft.,http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5-flat-patch-cord3,Cat 5 Flat Patch Cord,DC-558PF-10MB,,"Cat 5 Twisted Pair Cable
 Flat, Great for tight enclosures
 Molded Snagless Boots
 White Jacket Color
 50u” Gold Plated RJ45 Plugs",10 ft.,http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5-flat-patch-cord4,Cat 5 Flat Patch Cord,DC-558PF-15MB,,"Cat 5 Twisted Pair Cable
 Flat, Great for tight enclosures
 Molded Snagless Boots
 White Jacket Color
 50u” Gold Plated RJ45 Plugs",15 ft.,http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5-flat-patch-cord5,Cat 5 Flat Patch Cord,DC-558PF-20MB,,"Cat 5 Twisted Pair Cable
 Flat, Great for tight enclosures
 Molded Snagless Boots
 White Jacket Color
 50u” Gold Plated RJ45 Plugs",20 ft.,http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg', '']"
https://ppeci.com/index.php/products/detail/cat-5-flat-patch-cord6,Cat 5 Flat Patch Cord,DC-558PF-25MB,,"Cat 5 Twisted Pair Cable
 Flat, Great for tight enclosures
 Molded Snagless Boots
 White Jacket Color
 50u” Gold Plated RJ45 Plugs",25 ft.,http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-558PF-xxMB.jpg', '']"
https://ppeci.com/index.php/products/detail/flat-cord,Flat Cord,DC-504S-03SV,,"Color Coded 26AWG Conductors
Silver Satin Jacket
Straight Thru Wiring",3 ft.,http://ppeci.com/images/uploads/products/DC-504S-7SV.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-504S-7SV.jpg', '']"
https://ppeci.com/index.php/products/detail/flat-cord1,Flat Cord,DC-504S-07SV,,"Color Coded 26AWG Conductors
 Silver Satin Jacket
 Straight Thru Wiring",7 ft.,http://ppeci.com/images/uploads/products/DC-504S-7SV.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-504S-7SV.jpg', '']"
https://ppeci.com/index.php/products/detail/flat-cord2,Flat Cord,DC-504S-14SV,,"Color Coded 26AWG Conductors
 Silver Satin Jacket
 Straight Thru Wiring",14 ft.,http://ppeci.com/images/uploads/products/DC-504S-7SV.jpg,,,,,Flat Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/DC-504S-7SV.jpg', '']"
https://ppeci.com/index.php/products/detail/level-3-twisted-pair-patch-cord,Level 3 Twisted Pair Patch Cord,DC-502P-7SV,,"Straight thu, Silver Satin
For RJ-11 or RJ-45
26 AWG Wires, Stranded Conductors
Straight Thru Wiring",,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Twisted Pair Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/level-3-twisted-pair-patch-cord1,Level 3 Twisted Pair Patch Cord,DC-504P-03SV,,"Straight thu, Silver Satin
  For RJ-11 or RJ-45
  26 AWG Wires, Stranded Conductors
  Straight Thru Wiring",3 ft.,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Twisted Pair Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/level-3-twisted-pair-patch-cord2,Level 3 Twisted Pair Patch Cord,DC-504P-07SV,,"Straight thu, Silver Satin
  For RJ-11 or RJ-45
  26 AWG Wires, Stranded Conductors
  Straight Thru Wiring",7 ft.,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Twisted Pair Cords,Patch Cords,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
